Runways.10620,10704.512*A,09/27
Runways.10621,10704.512*A,18/36
Runways.10622,10706.7*A,13/31,44.758702333076165,-94.086562861217,44.75331133305756,-94.0763620554829
Runways.10623,10707.*A,05/23,45.64430438919168,-95.32536041694864,45.648388110925076,-95.3161907226505
Runways.10624,10707.*A,15/33,45.648149611408684,-95.32294338918393,45.636404138905846,-95.31755111155383
Runways.10625,10708.2*A,18/36
Runways.10626,10709.63*A,11/29
Runways.10627,10709.651*A,18/36
Runways.10628,10710.21*A,17/35,45.553941666559574,-96.45145000024357,45.54709722202426,-96.45145000024357
Runways.10629,10713.4*A,09/27,47.838812250232834,-90.39147161107938,47.83787055541065,-90.37443177747537
Runways.10630,10713.41*C,03W/21W
Runways.10631,10713.41*C,09W/27W
Runways.10632,10713.5*C,E/W
Runways.10633,10716.*A,05/23,47.21080180546612,-93.51366883299661,47.21637713909504,-93.50479580552441
Runways.10634,10716.*A,10/28,47.21628130541717,-93.51228716659746,47.21529950027237,-93.50711663899354
Runways.10635,10716.*A,16/34,47.214657527877385,-93.51318333311141,47.19939716638097,-93.50743949979487
Runways.10636,10716.01*C,10/28
Runways.10637,10716.01*C,16/34
Runways.10638,10716.02*C,13W/31W
Runways.10639,10722.*A,15/33,44.7579625000223,-95.55879511122205,44.74695591684472,-95.55226505530086
Runways.10640,10728.*A,17/35,48.298772222310255,-95.6266333329583,48.28939166682915,-95.62531388926561
Runways.10641,10729.*A,14/32
Runways.10642,10729.*A,14W/32W
Runways.10643,10733.1*A,13/31,48.75694447246013,-96.94835813920304,48.7485453330672,-96.9376568613629
Runways.10644,10733.2*A,N/S
Runways.10645,10733.3*A,18/36
Runways.10646,10733.31*H,H1
Runways.10647,10733.4*A,N/S
Runways.10648,10733.6*A,18/36
Runways.10649,10733.61*A,18/36
Runways.10650,10733.611*A,E/W
Runways.10651,10734.8*A,16/34,46.88820088878938,-96.35277188896475,46.87936988895379,-96.34844161134163
Runways.10652,10734.81*A,11/29
Runways.10653,10736.*A,05/23
Runways.10654,10736.*A,12/30,44.73343611137349,-94.71622222186002,44.72897222224318,-94.70757500030753
Runways.10655,10736.02*A,17/35,46.308375000051136,-95.44225833309315,46.29960277771387,-95.44225833309315
Runways.10656,10736.3*A,14/32,45.83317777808078,-96.1635666666815,45.82618888881043,-96.1573833335105
Runways.10657,10736.31*A,17/35
Runways.10658,10737.*A,04/22,47.386322222234234,-92.84658055518635,47.39181666652354,-92.83716388886377
Runways.10659,10737.*A,13/31,47.39166388875173,-92.84776111125127,47.37921388858508,-92.82755833288807
Runways.10660,10737.02*A,09/27
Runways.10661,10737.05*C,03W/21W
Runways.10662,10737.1*A,09/27
Runways.10663,10737.2*H,H1
Runways.10664,10738.5*A,16/34,46.959655916642234,-93.59934250013286,46.9521340554496,-93.59554327775962
Runways.10665,10739.01*A,06/24,46.02130116684586,-92.90009602815114,46.024435055845984,-92.890247249719
Runways.10666,10739.02*A,18/36
Runways.10667,10739.04*A,09/27
Runways.10668,10740.5*A,N/S
Runways.10669,10746.2*A,15/33,44.864742499785116,-94.38607072244065,44.85501352776642,-94.37894052812926
Runways.10670,10748.*A,E/W
Runways.10671,10749.*A,04/22,48.562589722025876,-93.40670361140651,48.568707222389676,-93.39843083371557
Runways.10672,10749.*A,13/31,48.57284583348388,-93.41265499957115,48.55827944427635,-93.39139138901082
Runways.10673,10749.02*H,H1
Runways.10674,10749.03*C,05/23
Runways.10675,10749.03*C,08/26
Runways.10676,10749.5*A,03/21
Runways.10677,10749.51*C,17/35,44.83823041642697,-93.012229694152,44.816859083512185,-93.00520752764344
Runways.10678,10751.*C,01W/19W
Runways.10679,10751.*C,11W/29W
Runways.10680,10751.4*A,16/34
Runways.10681,10751.8*A,17/35
Runways.10682,10753.*A,04/22,43.64735941650808,-94.98886711076238,43.65166536133607,-94.98261811074411
Runways.10683,10753.*A,13/31,43.65422602798019,-94.99160033293069,43.64685477797327,-94.9826016113873
Runways.10684,10753.01*H,H1
Runways.10685,10753.4*A,13L/31R
Runways.10686,10753.4*A,13R/31L
Runways.10687,10753.8*A,17/35
Runways.10688,10754.1*U,NE/SW
Runways.10689,10754.11*C,06/24
Runways.10690,10754.11*C,15/33
Runways.10691,10755.*A,E/W
Runways.10692,10755.*A,N/S
Runways.10693,10755.*A,NE/SW
Runways.10694,10755.01*A,09/27
Runways.10695,10758.41*A,09/27
Runways.10696,10763.*A,17/35,48.581168333351975,-96.54146694452342,48.57403416680834,-96.54106916692236
Runways.10697,10765.*A,10/28
Runways.10698,10767.*A,N/S
Runways.10699,10775.*A,13/31
Runways.10700,10775.4*H,H1
Runways.10701,10775.51*A,17/35
Runways.10702,10775.8*A,13/31
Runways.10703,10778.*A,07/25
Runways.10704,10778.*A,15/33
Runways.10705,10780.*A,13/31,44.44380061087708,-93.91990344454348,44.437975527580306,-93.91179108350441
Runways.10706,10780.01*H,H1
Runways.10707,10783.2*A,16/34
Runways.10708,10783.21*C,02/20
Runways.10709,10783.21*C,14/32
Runways.10710,10784.*A,N/S
Runways.10711,10784.1*A,09/27
Runways.10712,10784.2*C,N/S
Runways.10713,10784.2*C,NE/SW
Runways.10714,10786.01*A,13/31,45.10123944429121,-94.51239586101063,45.09302416637645,-94.50211849994972
Runways.10715,10786.02*H,H1
Runways.10716,10786.1*A,18/36
Runways.10717,10793.*A,13/31,45.95261749989708,-94.35110747231919,45.94545558363525,-94.33914763859633
Runways.10718,10793.*A,18/36,45.95384397208754,-94.34871966675067,45.94601338864091,-94.35074127768686
Runways.10719,10796.*A,09/27,48.408277777647704,-93.58560000015287,48.40827499999834,-93.57325000025435
Runways.10720,10797.3*A,16/34,45.90224602774708,-94.87531408325641,45.89427086119119,-94.87241599957223
Runways.10721,10798.*C,09/27
Runways.10722,10798.*C,17/35
Runways.10723,10798.1*A,13/31,46.9935403330362,-94.20836177804082,46.98627441679121,-94.1989027220166
Runways.10724,10798.6*A,08/26
Runways.10725,10802.19*H,H1
Runways.10726,10802.2*A,18/36,43.622528139170555,-96.2179473888431,43.611010472507346,-96.21751699970227
Runways.10727,10802.61*A,18/36
Runways.10728,10802.8*A,10/28
Runways.10729,10806.*A,09/27,44.98636022241718,-96.18245388926056,44.986343611031444,-96.17084766656951
Runways.10730,10806.*A,14/32,44.989979166629574,-96.18305716636434,44.98304311116373,-96.17486174978905
Runways.10731,10807.5*A,09/27,47.261477777660275,-95.93173333348807,47.26143055576246,-95.92077777762529
Runways.10732,10807.5*A,17/35,47.264306805688825,-95.93095380512891,47.255185138951276,-95.92814991698879
Runways.10733,10807.51*H,H1
Runways.10734,10812.023*H,H1
Runways.10735,10812.024*A,18/36
Runways.10736,10812.1*A,04/22,44.21535608363253,-93.9249768606719,44.22279169420192,-93.91375763849346
Runways.10737,10812.1*A,15/33,44.233199083090035,-93.92465933316844,44.21684994474022,-93.91384602822586
Runways.10738,10812.5*C,E/W
Runways.10739,10812.71*A,10/28,45.236802778056784,-93.99089861119113,45.23518805527944,-93.98028916632586
Runways.10740,10812.85*A,11/29
Runways.10741,10814.*C,16/34
Runways.10742,10815.*A,02/20,44.446034972182495,-95.82247802776101,44.45571900001861,-95.81528722232076
Runways.10743,10815.*A,12/30,44.45855525009069,-95.83809452750971,44.44584858349657,-95.81688463889833
Runways.10744,10815.5*A,18/36
Runways.10745,10818.5*A,14/32,46.622366666677365,-93.31415277752664,46.615227777915585,-93.30546944459805
Runways.10746,10818.512*C,05W/23W
Runways.10747,10818.512*C,14W/32W
Runways.10748,10818.75*A,N/S
Runways.10749,10818.9*A,14/32
Runways.10750,10818.9*A,18/36
Runways.10751,10819.022*A,18/36
Runways.10752,10820.*A,16/34,45.77596666696332,-93.63435555554862,45.768402777471636,-93.63084444444658
Runways.10753,10821.*A,06L/24R,45.06133166679981,-93.35876888890665,45.065436388618494,-93.35102249971771
Runways.10754,10821.*A,06R/24L,45.06087750026583,-93.35769888850376,45.06435944434268,-93.35110333372025
Runways.10755,10821.*A,14L/32R,45.064993333416204,-93.35689666690388,45.057997777790746,-93.34901916680259
Runways.10756,10821.*A,14R/32L,45.06449527789939,-93.3578213890641,45.05749416661315,-93.34994111137195
Runways.10757,10821.01*H,H1
Runways.10758,10821.02*A,12/30,44.63045113863282,-93.23508208346152,44.62527097219215,-93.22110747228683
Runways.10759,10821.03*H,H1
Runways.10760,10821.05*H,H1
Runways.10761,10821.06*H,H1
Runways.10762,10821.22*C,NW/SE
Runways.10763,10824.*A,04/22,44.872266333093094,-93.2383173614657,44.89360894452545,-93.20828988850315
Runways.10764,10824.*A,12L/30R,44.89295261139193,-93.22099061134983,44.881254166836804,-93.19397113903132
Runways.10765,10824.*A,12R/30L,44.88779002775707,-93.2341313056665,44.87352224969797,-93.20118566628327
Runways.10766,10824.*A,17/35,44.88775361084937,-93.24225363890352,44.86617702757692,-93.236644499879
Runways.10767,10827.*A,10L/28R,44.82966730578937,-93.46505816687302,44.827625277665874,-93.45031002808527
Runways.10768,10827.*A,10R/28L,44.82905252747772,-93.47070858348485,44.82643269433704,-93.45179330562117
Runways.10769,10827.*A,18/36,44.82908583363517,-93.45433586126872,44.82174800019959,-93.45542155523964
Runways.10770,10827.2*A,09/27,45.14481936136366,-93.22007691690806,45.144649194622566,-93.20070199985956
Runways.10771,10827.2*A,18/36,45.1516890001912,-93.20987983289417,45.138373889056204,-93.21010233301364
Runways.10772,10827.8*A,E/W
Runways.10773,10828.*C,07W/25W
Runways.10774,10828.*C,09W/27W
Runways.10775,10828.*C,18W/36W
Runways.10776,10832.*A,03/21,44.968140361018634,-95.71423136121473,44.97328591680076,-95.70854486107456
Runways.10777,10832.*A,14/32,44.9726411663501,-95.71442858364043,44.963919333243844,-95.70508494406222
Runways.10778,10832.01*H,H1
Runways.10779,10832.8*A,18/36
Runways.10780,10836.5*A,18/36
Runways.10781,10836.51*A,12/30,46.84188933312683,-96.6717172501678,46.836664749830895,-96.6563149725632
Runways.10782,10837.*A,04/22,46.41525719416631,-92.80889075019263,46.42194019435257,-92.80067069462572
Runways.10783,10837.01*H,H1
Runways.10784,10838.*A,17/35,45.89571599987505,-93.27253458320159,45.88270663877673,-93.26982269422466
Runways.10785,10838.01*H,H1
Runways.10786,10842.*A,04/22,45.56574338917366,-95.97272977775383,45.570514527524104,-95.96513252776666
Runways.10787,10842.*A,14/32,45.56902361111531,-95.97065258355943,45.56013716659862,-95.96145397249228
Runways.10788,10842.4*A,E/W
Runways.10789,10843.*A,09/27,46.32442777802917,-94.64404722229125,46.32299722217536,-94.63347777760896
Runways.10790,10843.01*A,E/W
Runways.10791,10843.51*C,06/24
Runways.10792,10843.51*C,16/34
Runways.10793,10845.*A,12/30,45.22439444441885,-95.40693888928341,45.22024722194572,-95.395052777601
Runways.10794,10847.*A,17/35,47.380669444211456,-94.79920277750372,47.370130555553565,-94.79830555546928
Runways.10795,10852.8*C,14/32
Runways.10796,10852.8*C,17/35
Runways.10797,10860.01*H,H1
Runways.10798,10868.91*H,H1
Runways.10799,10869.*A,04/22,44.31788005559746,-94.50578327776259,44.322974916489365,-94.49764541624755
Runways.10800,10869.*A,15/33,44.324598583472515,-94.5068386670674,44.31406508338083,-94.4986287498868
Runways.10801,10869.31*A,18/36
Runways.10802,10869.41*A,17/35
Runways.10803,10870.*C,12W/30W
Runways.10804,10874.*A,10/28
Runways.10805,10874.7*H,H1
Runways.10806,10875.*A,02/20,47.886047222252934,-94.26245833343366,47.89164166649536,-94.25909999971027
Runways.10807,10875.*A,12/30,47.890280555419004,-94.26168333348183,47.88488055553434,-94.25142222204609
Runways.10808,10875.5*A,09/27
Runways.10809,10878.*A,09/27
Runways.10810,10880.31*A,11/29,44.78083750022706,-95.03871694442992,44.77632027805703,-95.02683111122522
Runways.10811,10882.*A,18/36
Runways.10812,10882.01*H,H1
Runways.10813,10882.1*A,18/36
Runways.10814,10882.991*C,14W/32W
Runways.10815,10882.994*C,06/24
Runways.10816,10882.994*C,13/31
Runways.10817,10882.998*A,10/28
Runways.10818,10883.11*A,13/31,48.0200020276147,-92.86149413849661,48.011838166548245,-92.85059086099011
Runways.10819,10885.*A,04/22
Runways.10820,10885.*A,16/34,45.31025750018996,-96.42574055547692,45.3010722219449,-96.42310499994296
Runways.10821,10885.01*H,H1
Runways.10822,10887.*A,10/28
Runways.10823,10889.*C,03W/21W
Runways.10824,10889.*C,12W/30W
Runways.10825,10890.*A,05/23,44.11946566688515,-93.25989911128218,44.12479233357775,-93.25119124985476
Runways.10826,10890.*A,12/30,44.12761369415788,-93.26929999959512,44.11917913900502,-93.25193405598341
Runways.10827,10890.03*H,H1
Runways.10828,10893.1*A,01/19
Runways.10829,10893.1*A,13/31
Runways.10830,10893.8*A,12/30
Runways.10831,10893.9*A,09/27
Runways.10832,10894.*A,13/31,46.906720055585936,-95.08111236113879,46.89605102763475,-95.0655816666694
Runways.10833,10894.*A,17/35,46.90394297199328,-95.07273119452232,46.895048110947656,-95.0727272500199
Runways.10834,10899.*A,11/29,45.37330327782879,-94.7509052775629,45.37082375020811,-94.73854730511623
Runways.10835,10901.*A,15/33,46.645780555562794,-96.10644166678539,46.63719166663802,-96.1028388888968
Runways.10836,10902.61*A,09/27
Runways.10837,10903.*A,13/31,46.61462288882665,-95.6123311942344,46.60734591672112,-95.59988544470639
Runways.10838,10903.01*A,E/W
Runways.10839,10903.02*C,09W/27W
Runways.10840,10903.05*H,H1
Runways.10841,10905.5*A,09/27
Runways.10842,10909.*A,15/33,49.00295774999755,-95.98532802797943,48.99499213907808,-95.97884424966841
Runways.10843,10910.5*A,16/34,46.72871569432522,-94.38346650014377,46.72085833320254,-94.37993674989788
Runways.10844,10912.*A,09/27,43.98444722213846,-96.3056844170167,43.9836453332387,-96.29616802781611
Runways.10845,10912.*A,18/36,43.98690416690551,-96.29957966667013,43.9751166664877,-96.30062861146108
Runways.10846,10914.6*A,N/S
Runways.10847,10914.8*C,N/S
Runways.10848,10914.81*H,H1
Runways.10849,10914.82*H,H1
Runways.10850,10914.85*H,H1
Runways.10851,10917.*A,18/36
Runways.10852,10919.5*A,11/29,43.67834230540035,-92.18697447203996,43.67516974994489,-92.1724989440932
Runways.10853,10919.51*A,09/27
Runways.10854,10921.*A,09/27
Runways.10855,10921.01*A,09/27
Runways.10856,10922.1*A,15/33,45.564822861066,-93.61108355545647,45.55491533357904,-93.60535258331984
Runways.10857,10922.61*C,08W/26W
Runways.10858,10922.62*C,NE/SW
Runways.10859,10922.62*C,NNE/SSW
Runways.10860,10922.62*C,NW/SE
Runways.10861,10924.71*A,N/S
Runways.10862,10928.4*C,E/W
Runways.10863,10928.4*C,NE/SW
Runways.10864,10928.4*C,NW/SE
Runways.10865,10933.01*A,15/33,47.83113611116028,-96.26213055537531,47.821572222181466,-96.25601944405821
Runways.10866,10934.*A,09/27,44.589722972045834,-92.49457030594104,44.58899119466803,-92.47536777739222
Runways.10867,10934.02*H,H1
Runways.10868,10938.*A,05/23,44.54423963912451,-95.08518252797813,44.547635278096536,-95.078764916876
Runways.10869,10938.*A,12/30,44.55072558334157,-95.08810038897163,44.544031777989375,-95.075955000142
Runways.10870,10945.1*A,13/31,47.07050833304223,-93.91690000015456,47.06550833356484,-93.90856666703033
Runways.10871,10948.*A,11/29
Runways.10872,10949.7*H,H1
Runways.10873,10950.1*A,02/20,43.894928444399426,-92.5069269722373,43.91285663919163,-92.49457963853854
Runways.10874,10950.1*A,13/31,43.92015083307075,-92.51212738858734,43.90352627755189,-92.48670761097397
Runways.10875,10950.11*H,H1
Runways.10876,10950.12*H,H1
Runways.10877,10950.13*H,H1
Runways.10878,10950.3*A,09/27
Runways.10879,10950.6*C,18W/36W
Runways.10880,10952.01*A,E/W
Runways.10881,10952.011*A,16/34
Runways.10882,10955.1*A,06/24,48.85193308362731,-95.70006624970763,48.85446669456349,-95.69039833358325
Runways.10883,10955.1*A,16/34,48.863479833372416,-95.70023991650994,48.851744611108636,-95.69601369433944
Runways.10884,10958.3*A,N/S
Runways.10885,10958.9*A,16/34,45.70284938915922,-92.95497219454812,45.69144769452508,-92.94937572266741
Runways.10886,10959.1*A,16/34,43.819992499946515,-91.83202027742028,43.81166472217407,-91.82819027786711
Runways.10887,10959.4*A,18/36
Runways.10888,10960.2*A,18/36
Runways.10889,10961.*A,17/35
Runways.10890,10962.02*H,H1
Runways.10891,10962.1*A,05/23,45.54333674985,-94.06498483312072,45.54753983357219,-94.05492199963113
Runways.10892,10962.1*A,13/31,45.55393833330825,-94.06933669456518,45.540129027735155,-94.05035741622908
Runways.10893,10964.*A,N/S
Runways.10894,10964.1*A,18/36
Runways.10895,10967.01*H,H1
Runways.10896,10967.1*A,15/33,43.99106775001345,-94.56186011080878,43.981639972149814,-94.55408975007647
Runways.10897,10973.*A,04/22,44.99574622223846,-92.85707605594435,45.00104797235491,-92.85097222187936
Runways.10898,10973.*A,14/32,44.99958047240348,-92.86085377803957,44.99381938862266,-92.85341269477468
Runways.10899,10973.01*H,H1
Runways.10900,10973.02*H,H1
Runways.10901,10973.2*C,09/27
Runways.10902,10974.*A,09/27,44.934864972178985,-93.06812199976409,44.93474766650729,-93.05406025021021
Runways.10903,10974.*A,13/31,44.939185805759976,-93.06506738913322,44.932464111099584,-93.05284030571502
Runways.10904,10974.*A,14/32,44.94114438870323,-93.06780627787433,44.926380083275355,-93.05380577815147
Runways.10905,10979.52*C,01/19
Runways.10906,10984.*A,08/26,45.70872308355347,-94.93793761081947,45.70870680576319,-94.92852877780619
Runways.10907,10984.*A,14/32,45.70900755550563,-94.93639958366197,45.701116472474496,-94.93011277804499
Runways.10908,10986.*A,N/S
Runways.10909,10991.87*C,NE/SW
Runways.10910,10991.87*C,NNE/SSW
Runways.10911,10992.5*A,07/25,47.24765000020929,-91.42165555535348,47.250308333179774,-91.4093694445363
Runways.10912,10993.*A,01/19
Runways.10913,10995.01*A,17/35,43.99092166669198,-95.78261027802218,43.98267861135444,-95.78261027802218
Runways.10914,10998.*A,04/22,44.24658333358116,-94.71252499959402,44.25230666693145,-94.70679877774863
Runways.10915,10998.*A,14/32
Runways.10916,11001.*A,16/34,44.862367916935064,-93.03518011084718,44.85190402773876,-93.03052600044559
Runways.10917,11003.1*H,H1
Runways.10918,11003.12*A,13/31,44.23417997246044,-95.00375350027234,44.22794424996563,-94.994099833225
Runways.10919,11005.4*A,13/31
Runways.10920,11006.11*A,N/S
Runways.10921,11007.51*A,11/29
Runways.10922,11009.*A,09/27,44.47551944468855,-93.02014444469319,44.475522222110065,-93.01249722232508
Runways.10923,11009.*A,18/36,44.4790638890997,-93.01631944426454,44.471980555542004,-93.01631944426454
Runways.10924,11011.*A,14/32,46.38459388865868,-94.81037927760389,46.377193027662784,-94.80282066685204
Runways.10925,11011.5*A,15/33,45.60215277754462,-95.53809166671674,45.59531388869059,-95.53693611076616
Runways.10926,11012.6*A,17/35,48.46463888882815,-96.86616388880898,48.45725833327383,-96.8653444447085
Runways.10927,11012.85*A,E/W
Runways.10928,11019.*A,E/W
Runways.10929,11020.*A,02/20
Runways.10930,11020.*A,04/22
Runways.10931,11020.*A,18/36
Runways.10932,11022.*A,17/35
Runways.10933,11024.*A,04/22,48.06167566694212,-96.19284522227652,48.072288416761815,-96.17992777817257
Runways.10934,11024.*A,13/31,48.070952472359295,-96.19336819448547,48.05839594423061,-96.17448838929572
Runways.10935,11024.01*A,18/36
